Time,ECG [V],Annotation
[21:40:05.692],0.125,Awake
[21:40:05.696],0.424,Awake
[21:40:05.700],0.792,Awake
[21:40:05.704],0.996,Awake
[21:40:05.708],0.996,Awake
[21:40:05.712],0.996,Awake
[21:40:05.716],0.996,Awake
[21:40:05.720],0.996,Awake
[21:40:05.724],0.478,Awake
[21:40:05.728],-0.157,Awake
[21:40:05.732],-0.596,Awake
[21:40:05.736],-0.776,Awake
[21:40:05.740],-0.745,Awake
[21:40:05.744],-0.627,Awake
[21:40:05.748],-0.486,Awake
[21:40:05.752],-0.392,Awake
[21:40:05.756],-0.345,Awake
[21:40:05.760],-0.337,Awake
[21:40:05.764],-0.337,Awake
[21:40:05.768],-0.337,Awake
[21:40:05.772],-0.329,Awake
[21:40:05.776],-0.322,Awake
[21:40:05.780],-0.322,Awake
[21:40:05.784],-0.314,Awake
[21:40:05.788],-0.314,Awake
[21:40:05.792],-0.314,Awake
[21:40:05.796],-0.306,Awake
[21:40:05.800],-0.29,Awake
[21:40:05.804],-0.29,Awake
[21:40:05.808],-0.29,Awake
[21:40:05.812],-0.29,Awake
[21:40:05.816],-0.29,Awake
[21:40:05.820],-0.29,Awake
[21:40:05.824],-0.29,Awake
[21:40:05.828],-0.29,Awake
[21:40:05.832],-0.282,Awake
[21:40:05.836],-0.282,Awake
[21:40:05.840],-0.282,Awake
[21:40:05.844],-0.275,Awake
[21:40:05.848],-0.267,Awake
[21:40:05.852],-0.267,Awake
[21:40:05.856],-0.259,Awake
[21:40:05.860],-0.259,Awake
[21:40:05.864],-0.251,Awake
[21:40:05.868],-0.243,Awake
[21:40:05.872],-0.243,Awake
[21:40:05.876],-0.243,Awake
[21:40:05.880],-0.243,Awake
[21:40:05.884],-0.243,Awake
[21:40:05.888],-0.243,Awake
[21:40:05.892],-0.243,Awake
[21:40:05.896],-0.235,Awake
[21:40:05.900],-0.22,Awake
[21:40:05.904],-0.212,Awake
[21:40:05.908],-0.204,Awake
[21:40:05.912],-0.196,Awake
[21:40:05.916],-0.188,Awake
[21:40:05.920],-0.188,Awake
[21:40:05.924],-0.188,Awake
[21:40:05.928],-0.188,Awake
[21:40:05.932],-0.18,Awake
[21:40:05.936],-0.165,Awake
[21:40:05.940],-0.149,Awake
[21:40:05.944],-0.133,Awake
[21:40:05.948],-0.118,Awake
[21:40:05.952],-0.11,Awake
[21:40:05.956],-0.102,Awake
[21:40:05.960],-0.102,Awake
[21:40:05.964],-0.094,Awake
[21:40:05.968],-0.086,Awake
[21:40:05.972],-0.086,Awake
[21:40:05.976],-0.078,Awake
[21:40:05.980],-0.078,Awake
[21:40:05.984],-0.078,Awake
[21:40:05.988],-0.078,Awake
[21:40:05.992],-0.086,Awake
[21:40:05.996],-0.086,Awake
[21:40:06.000],-0.086,Awake
[21:40:06.004],-0.094,Awake
[21:40:06.008],-0.102,Awake
[21:40:06.012],-0.102,Awake
[21:40:06.016],-0.102,Awake
[21:40:06.020],-0.11,Awake
[21:40:06.024],-0.125,Awake
[21:40:06.028],-0.133,Awake
[21:40:06.032],-0.149,Awake
[21:40:06.036],-0.173,Awake
[21:40:06.040],-0.188,Awake
[21:40:06.044],-0.204,Awake
[21:40:06.048],-0.212,Awake
[21:40:06.052],-0.227,Awake
[21:40:06.056],-0.243,Awake
[21:40:06.060],-0.251,Awake
[21:40:06.064],-0.251,Awake
[21:40:06.068],-0.243,Awake
[21:40:06.072],-0.243,Awake
[21:40:06.076],-0.251,Awake
[21:40:06.080],-0.251,Awake
[21:40:06.084],-0.259,Awake
[21:40:06.088],-0.267,Awake
[21:40:06.092],-0.282,Awake
[21:40:06.096],-0.29,Awake
[21:40:06.100],-0.29,Awake
[21:40:06.104],-0.29,Awake
[21:40:06.108],-0.29,Awake
[21:40:06.112],-0.29,Awake
[21:40:06.116],-0.29,Awake
[21:40:06.120],-0.29,Awake
[21:40:06.124],-0.298,Awake
[21:40:06.128],-0.29,Awake
[21:40:06.132],-0.282,Awake
[21:40:06.136],-0.282,Awake
[21:40:06.140],-0.275,Awake
[21:40:06.144],-0.275,Awake
[21:40:06.148],-0.275,Awake
[21:40:06.152],-0.275,Awake
[21:40:06.156],-0.282,Awake
[21:40:06.160],-0.275,Awake
[21:40:06.164],-0.267,Awake
[21:40:06.168],-0.267,Awake
[21:40:06.172],-0.267,Awake
[21:40:06.176],-0.275,Awake
[21:40:06.180],-0.275,Awake
[21:40:06.184],-0.275,Awake
[21:40:06.188],-0.275,Awake
[21:40:06.192],-0.259,Awake
[21:40:06.196],-0.251,Awake
[21:40:06.200],-0.235,Awake
[21:40:06.204],-0.235,Awake
[21:40:06.208],-0.235,Awake
[21:40:06.212],-0.235,Awake
[21:40:06.216],-0.235,Awake
[21:40:06.220],-0.227,Awake
[21:40:06.224],-0.227,Awake
[21:40:06.228],-0.22,Awake
[21:40:06.232],-0.22,Awake
[21:40:06.236],-0.22,Awake
[21:40:06.240],-0.22,Awake
[21:40:06.244],-0.227,Awake
[21:40:06.248],-0.22,Awake
[21:40:06.252],-0.22,Awake
[21:40:06.256],-0.22,Awake
[21:40:06.260],-0.227,Awake
[21:40:06.264],-0.212,Awake
[21:40:06.268],-0.212,Awake
[21:40:06.272],-0.22,Awake
[21:40:06.276],-0.227,Awake
[21:40:06.280],-0.235,Awake
[21:40:06.284],-0.235,Awake
[21:40:06.288],-0.235,Awake
[21:40:06.292],-0.243,Awake
[21:40:06.296],-0.235,Awake
[21:40:06.300],-0.235,Awake
[21:40:06.304],-0.243,Awake
[21:40:06.308],-0.251,Awake
[21:40:06.312],-0.259,Awake
[21:40:06.316],-0.251,Awake
[21:40:06.320],-0.243,Awake
[21:40:06.324],-0.235,Awake
[21:40:06.328],-0.227,Awake
[21:40:06.332],-0.227,Awake
[21:40:06.336],-0.227,Awake
[21:40:06.340],-0.235,Awake
[21:40:06.344],-0.235,Awake
[21:40:06.348],-0.227,Awake
[21:40:06.352],-0.227,Awake
[21:40:06.356],-0.227,Awake
[21:40:06.360],-0.22,Awake
[21:40:06.364],-0.22,Awake
[21:40:06.368],-0.22,Awake
[21:40:06.372],-0.212,Awake
[21:40:06.376],-0.212,Awake
[21:40:06.380],-0.196,Awake
[21:40:06.384],-0.18,Awake
[21:40:06.388],-0.173,Awake
[21:40:06.392],-0.165,Awake
[21:40:06.396],-0.173,Awake
[21:40:06.400],-0.18,Awake
[21:40:06.404],-0.196,Awake
[21:40:06.408],-0.204,Awake
[21:40:06.412],-0.22,Awake
[21:40:06.416],-0.22,Awake
[21:40:06.420],-0.227,Awake
[21:40:06.424],-0.227,Awake
[21:40:06.428],-0.235,Awake
[21:40:06.432],-0.235,Awake
[21:40:06.436],-0.251,Awake
[21:40:06.440],-0.267,Awake
[21:40:06.444],-0.282,Awake
[21:40:06.448],-0.298,Awake
[21:40:06.452],-0.298,Awake
[21:40:06.456],-0.298,Awake
[21:40:06.460],-0.298,Awake
[21:40:06.464],-0.29,Awake
[21:40:06.468],-0.29,Awake
[21:40:06.472],-0.29,Awake
[21:40:06.476],-0.29,Awake
[21:40:06.480],-0.29,Awake
[21:40:06.484],-0.29,Awake
[21:40:06.488],-0.29,Awake
[21:40:06.492],-0.29,Awake
[21:40:06.496],-0.29,Awake
[21:40:06.500],-0.282,Awake
[21:40:06.504],-0.282,Awake
[21:40:06.508],-0.267,Awake
[21:40:06.512],-0.22,Awake
[21:40:06.516],-0.11,Awake
[21:40:06.520],0.078,Awake
[21:40:06.524],0.369,Awake
[21:40:06.528],0.729,Awake
[21:40:06.532],0.996,Awake
[21:40:06.536],0.996,Awake
[21:40:06.540],0.996,Awake
[21:40:06.544],0.996,Awake
[21:40:06.548],0.996,Awake
[21:40:06.552],0.455,Awake
[21:40:06.556],-0.204,Awake
[21:40:06.560],-0.675,Awake
[21:40:06.564],-0.863,Awake
[21:40:06.568],-0.831,Awake
[21:40:06.572],-0.706,Awake
[21:40:06.576],-0.573,Awake
[21:40:06.580],-0.478,Awake
[21:40:06.584],-0.431,Awake
[21:40:06.588],-0.416,Awake
[21:40:06.592],-0.408,Awake
[21:40:06.596],-0.408,Awake
[21:40:06.600],-0.408,Awake
[21:40:06.604],-0.408,Awake
[21:40:06.608],-0.408,Awake
[21:40:06.612],-0.416,Awake
[21:40:06.616],-0.416,Awake
[21:40:06.620],-0.416,Awake
[21:40:06.624],-0.408,Awake
[21:40:06.628],-0.4,Awake
[21:40:06.632],-0.384,Awake
[21:40:06.636],-0.384,Awake
[21:40:06.640],-0.376,Awake
[21:40:06.644],-0.369,Awake
[21:40:06.648],-0.353,Awake
[21:40:06.652],-0.353,Awake
[21:40:06.656],-0.353,Awake
[21:40:06.660],-0.353,Awake
[21:40:06.664],-0.345,Awake
[21:40:06.668],-0.345,Awake
[21:40:06.672],-0.353,Awake
[21:40:06.676],-0.353,Awake
[21:40:06.680],-0.345,Awake
[21:40:06.684],-0.345,Awake
[21:40:06.688],-0.337,Awake
[21:40:06.692],-0.337,Awake
[21:40:06.696],-0.329,Awake
[21:40:06.700],-0.322,Awake
[21:40:06.704],-0.314,Awake
[21:40:06.708],-0.322,Awake
[21:40:06.712],-0.322,Awake
[21:40:06.716],-0.314,Awake
[21:40:06.720],-0.314,Awake
[21:40:06.724],-0.314,Awake
[21:40:06.728],-0.298,Awake
[21:40:06.732],-0.29,Awake
[21:40:06.736],-0.282,Awake
[21:40:06.740],-0.282,Awake
[21:40:06.744],-0.275,Awake
[21:40:06.748],-0.267,Awake
[21:40:06.752],-0.259,Awake
[21:40:06.756],-0.251,Awake
[21:40:06.760],-0.251,Awake
[21:40:06.764],-0.243,Awake
[21:40:06.768],-0.227,Awake
[21:40:06.772],-0.22,Awake
[21:40:06.776],-0.212,Awake
[21:40:06.780],-0.204,Awake
[21:40:06.784],-0.18,Awake
[21:40:06.788],-0.18,Awake
[21:40:06.792],-0.173,Awake
[21:40:06.796],-0.165,Awake
[21:40:06.800],-0.149,Awake
[21:40:06.804],-0.141,Awake
[21:40:06.808],-0.149,Awake
[21:40:06.812],-0.149,Awake
[21:40:06.816],-0.149,Awake
[21:40:06.820],-0.149,Awake
[21:40:06.824],-0.141,Awake
[21:40:06.828],-0.133,Awake
[21:40:06.832],-0.133,Awake
[21:40:06.836],-0.141,Awake
[21:40:06.840],-0.149,Awake
[21:40:06.844],-0.157,Awake
[21:40:06.848],-0.165,Awake
[21:40:06.852],-0.173,Awake
[21:40:06.856],-0.188,Awake
[21:40:06.860],-0.204,Awake
[21:40:06.864],-0.22,Awake
[21:40:06.868],-0.235,Awake
[21:40:06.872],-0.251,Awake
[21:40:06.876],-0.275,Awake
[21:40:06.880],-0.282,Awake
[21:40:06.884],-0.29,Awake
[21:40:06.888],-0.298,Awake
[21:40:06.892],-0.306,Awake
[21:40:06.896],-0.314,Awake
[21:40:06.900],-0.322,Awake
[21:40:06.904],-0.329,Awake
[21:40:06.908],-0.337,Awake
[21:40:06.912],-0.329,Awake
[21:40:06.916],-0.322,Awake
[21:40:06.920],-0.322,Awake
[21:40:06.924],-0.322,Awake
[21:40:06.928],-0.322,Awake
[21:40:06.932],-0.322,Awake
[21:40:06.936],-0.322,Awake
[21:40:06.940],-0.322,Awake
[21:40:06.944],-0.322,Awake
[21:40:06.948],-0.322,Awake
[21:40:06.952],-0.322,Awake
[21:40:06.956],-0.322,Awake
[21:40:06.960],-0.329,Awake
[21:40:06.964],-0.329,Awake
[21:40:06.968],-0.329,Awake
[21:40:06.972],-0.329,Awake
[21:40:06.976],-0.329,Awake
[21:40:06.980],-0.322,Awake
[21:40:06.984],-0.322,Awake
[21:40:06.988],-0.322,Awake
[21:40:06.992],-0.314,Awake
[21:40:06.996],-0.298,Awake
[21:40:07.000],-0.29,Awake
[21:40:07.004],-0.29,Awake
[21:40:07.008],-0.29,Awake
[21:40:07.012],-0.29,Awake
[21:40:07.016],-0.282,Awake
[21:40:07.020],-0.282,Awake
[21:40:07.024],-0.275,Awake
[21:40:07.028],-0.275,Awake
[21:40:07.032],-0.267,Awake
[21:40:07.036],-0.259,Awake
[21:40:07.040],-0.259,Awake
[21:40:07.044],-0.259,Awake
[21:40:07.048],-0.251,Awake
[21:40:07.052],-0.251,Awake
[21:40:07.056],-0.243,Awake
[21:40:07.060],-0.243,Awake
[21:40:07.064],-0.235,Awake
[21:40:07.068],-0.235,Awake
[21:40:07.072],-0.235,Awake
[21:40:07.076],-0.235,Awake
[21:40:07.080],-0.227,Awake
[21:40:07.084],-0.227,Awake
[21:40:07.088],-0.235,Awake
[21:40:07.092],-0.243,Awake
[21:40:07.096],-0.243,Awake
[21:40:07.100],-0.235,Awake
[21:40:07.104],-0.235,Awake
[21:40:07.108],-0.235,Awake
[21:40:07.112],-0.235,Awake
[21:40:07.116],-0.235,Awake
[21:40:07.120],-0.251,Awake
[21:40:07.124],-0.259,Awake
[21:40:07.128],-0.267,Awake
[21:40:07.132],-0.267,Awake
[21:40:07.136],-0.267,Awake
[21:40:07.140],-0.267,Awake
[21:40:07.144],-0.267,Awake
[21:40:07.148],-0.259,Awake
[21:40:07.152],-0.259,Awake
[21:40:07.156],-0.259,Awake
[21:40:07.160],-0.259,Awake
[21:40:07.164],-0.259,Awake
[21:40:07.168],-0.259,Awake
[21:40:07.172],-0.267,Awake
[21:40:07.176],-0.267,Awake
[21:40:07.180],-0.259,Awake
[21:40:07.184],-0.251,Awake
[21:40:07.188],-0.251,Awake
[21:40:07.192],-0.251,Awake
[21:40:07.196],-0.251,Awake
[21:40:07.200],-0.243,Awake
[21:40:07.204],-0.243,Awake
[21:40:07.208],-0.235,Awake
[21:40:07.212],-0.227,Awake
[21:40:07.216],-0.22,Awake
[21:40:07.220],-0.212,Awake
[21:40:07.224],-0.204,Awake
[21:40:07.228],-0.204,Awake
[21:40:07.232],-0.196,Awake
[21:40:07.236],-0.196,Awake
[21:40:07.240],-0.204,Awake
[21:40:07.244],-0.212,Awake
[21:40:07.248],-0.227,Awake
[21:40:07.252],-0.235,Awake
[21:40:07.256],-0.243,Awake
[21:40:07.260],-0.251,Awake
[21:40:07.264],-0.243,Awake
[21:40:07.268],-0.235,Awake
[21:40:07.272],-0.235,Awake
[21:40:07.276],-0.243,Awake
[21:40:07.280],-0.251,Awake
[21:40:07.284],-0.275,Awake
[21:40:07.288],-0.29,Awake
[21:40:07.292],-0.298,Awake
[21:40:07.296],-0.298,Awake
[21:40:07.300],-0.298,Awake
[21:40:07.304],-0.298,Awake
[21:40:07.308],-0.298,Awake
[21:40:07.312],-0.298,Awake
[21:40:07.316],-0.298,Awake
[21:40:07.320],-0.298,Awake
[21:40:07.324],-0.306,Awake
[21:40:07.328],-0.29,Awake
[21:40:07.332],-0.282,Awake
[21:40:07.336],-0.282,Awake
[21:40:07.340],-0.282,Awake
[21:40:07.344],-0.29,Awake
[21:40:07.348],-0.29,Awake
[21:40:07.352],-0.275,Awake
[21:40:07.356],-0.22,Awake
[21:40:07.360],-0.118,Awake
[21:40:07.364],0.078,Awake
[21:40:07.368],0.376,Awake
[21:40:07.372],0.753,Awake
[21:40:07.376],0.996,Awake
[21:40:07.380],0.996,Awake
[21:40:07.384],0.996,Awake
[21:40:07.388],0.996,Awake
[21:40:07.392],0.996,Awake
[21:40:07.396],0.565,Awake
[21:40:07.400],-0.11,Awake
[21:40:07.404],-0.596,Awake
[21:40:07.408],-0.808,Awake
[21:40:07.412],-0.792,Awake
[21:40:07.416],-0.667,Awake
[21:40:07.420],-0.533,Awake
[21:40:07.424],-0.455,Awake
[21:40:07.428],-0.416,Awake
[21:40:07.432],-0.408,Awake
[21:40:07.436],-0.416,Awake
[21:40:07.440],-0.424,Awake
[21:40:07.444],-0.424,Awake
[21:40:07.448],-0.408,Awake
[21:40:07.452],-0.4,Awake
[21:40:07.456],-0.4,Awake
[21:40:07.460],-0.4,Awake
[21:40:07.464],-0.4,Awake
[21:40:07.468],-0.4,Awake
[21:40:07.472],-0.4,Awake
[21:40:07.476],-0.392,Awake
[21:40:07.480],-0.392,Awake
[21:40:07.484],-0.376,Awake
[21:40:07.488],-0.376,Awake
[21:40:07.492],-0.376,Awake
[21:40:07.496],-0.369,Awake
[21:40:07.500],-0.369,Awake
[21:40:07.504],-0.376,Awake
[21:40:07.508],-0.384,Awake
[21:40:07.512],-0.376,Awake
[21:40:07.516],-0.369,Awake
[21:40:07.520],-0.361,Awake
[21:40:07.524],-0.361,Awake
[21:40:07.528],-0.353,Awake
[21:40:07.532],-0.353,Awake
[21:40:07.536],-0.345,Awake
[21:40:07.540],-0.345,Awake
[21:40:07.544],-0.345,Awake
[21:40:07.548],-0.337,Awake
[21:40:07.552],-0.337,Awake
[21:40:07.556],-0.345,Awake
[21:40:07.560],-0.345,Awake
[21:40:07.564],-0.337,Awake
[21:40:07.568],-0.329,Awake
[21:40:07.572],-0.329,Awake
[21:40:07.576],-0.322,Awake
[21:40:07.580],-0.322,Awake
[21:40:07.584],-0.314,Awake
[21:40:07.588],-0.306,Awake
[21:40:07.592],-0.298,Awake
[21:40:07.596],-0.29,Awake
[21:40:07.600],-0.282,Awake
[21:40:07.604],-0.282,Awake
[21:40:07.608],-0.282,Awake
[21:40:07.612],-0.275,Awake
[21:40:07.616],-0.267,Awake
[21:40:07.620],-0.259,Awake
[21:40:07.624],-0.243,Awake
[21:40:07.628],-0.227,Awake
[21:40:07.632],-0.212,Awake
[21:40:07.636],-0.204,Awake
[21:40:07.640],-0.196,Awake
[21:40:07.644],-0.196,Awake
[21:40:07.648],-0.18,Awake
[21:40:07.652],-0.173,Awake
[21:40:07.656],-0.165,Awake
[21:40:07.660],-0.157,Awake
[21:40:07.664],-0.157,Awake
[21:40:07.668],-0.157,Awake
[21:40:07.672],-0.157,Awake
[21:40:07.676],-0.165,Awake
[21:40:07.680],-0.165,Awake
[21:40:07.684],-0.157,Awake
[21:40:07.688],-0.165,Awake
[21:40:07.692],-0.173,Awake
[21:40:07.696],-0.18,Awake
[21:40:07.700],-0.196,Awake
[21:40:07.704],-0.22,Awake
[21:40:07.708],-0.243,Awake
[21:40:07.712],-0.259,Awake
[21:40:07.716],-0.267,Awake
[21:40:07.720],-0.282,Awake
[21:40:07.724],-0.29,Awake
[21:40:07.728],-0.29,Awake
[21:40:07.732],-0.29,Awake
[21:40:07.736],-0.298,Awake
[21:40:07.740],-0.306,Awake
[21:40:07.744],-0.306,Awake
[21:40:07.748],-0.314,Awake
[21:40:07.752],-0.314,Awake
[21:40:07.756],-0.322,Awake
[21:40:07.760],-0.329,Awake
[21:40:07.764],-0.322,Awake
[21:40:07.768],-0.322,Awake
[21:40:07.772],-0.322,Awake
[21:40:07.776],-0.314,Awake
[21:40:07.780],-0.314,Awake
[21:40:07.784],-0.314,Awake
[21:40:07.788],-0.314,Awake
[21:40:07.792],-0.314,Awake
[21:40:07.796],-0.322,Awake
[21:40:07.800],-0.322,Awake
[21:40:07.804],-0.322,Awake
[21:40:07.808],-0.322,Awake
[21:40:07.812],-0.306,Awake
[21:40:07.816],-0.306,Awake
[21:40:07.820],-0.306,Awake
[21:40:07.824],-0.306,Awake
[21:40:07.828],-0.306,Awake
[21:40:07.832],-0.306,Awake
[21:40:07.836],-0.306,Awake
[21:40:07.840],-0.306,Awake
[21:40:07.844],-0.298,Awake
[21:40:07.848],-0.29,Awake
[21:40:07.852],-0.282,Awake
[21:40:07.856],-0.282,Awake
[21:40:07.860],-0.282,Awake
[21:40:07.864],-0.275,Awake
[21:40:07.868],-0.275,Awake
[21:40:07.872],-0.275,Awake
[21:40:07.876],-0.275,Awake
[21:40:07.880],-0.267,Awake
[21:40:07.884],-0.259,Awake
[21:40:07.888],-0.259,Awake
[21:40:07.892],-0.259,Awake
[21:40:07.896],-0.251,Awake
[21:40:07.900],-0.243,Awake
[21:40:07.904],-0.243,Awake
[21:40:07.908],-0.243,Awake
[21:40:07.912],-0.243,Awake
[21:40:07.916],-0.243,Awake
[21:40:07.920],-0.243,Awake
[21:40:07.924],-0.251,Awake
[21:40:07.928],-0.243,Awake
[21:40:07.932],-0.235,Awake
[21:40:07.936],-0.235,Awake
[21:40:07.940],-0.235,Awake
[21:40:07.944],-0.235,Awake
[21:40:07.948],-0.235,Awake
[21:40:07.952],-0.235,Awake
[21:40:07.956],-0.235,Awake
[21:40:07.960],-0.235,Awake
[21:40:07.964],-0.243,Awake
[21:40:07.968],-0.243,Awake
[21:40:07.972],-0.243,Awake
[21:40:07.976],-0.251,Awake
[21:40:07.980],-0.251,Awake
[21:40:07.984],-0.251,Awake
[21:40:07.988],-0.251,Awake
[21:40:07.992],-0.251,Awake
[21:40:07.996],-0.251,Awake
[21:40:08.000],-0.251,Awake
[21:40:08.004],-0.259,Awake
[21:40:08.008],-0.259,Awake
[21:40:08.012],-0.259,Awake
[21:40:08.016],-0.251,Awake
[21:40:08.020],-0.243,Awake
[21:40:08.024],-0.251,Awake
[21:40:08.028],-0.251,Awake
[21:40:08.032],-0.243,Awake
[21:40:08.036],-0.235,Awake
[21:40:08.040],-0.227,Awake
[21:40:08.044],-0.227,Awake
[21:40:08.048],-0.22,Awake
[21:40:08.052],-0.212,Awake
[21:40:08.056],-0.212,Awake
[21:40:08.060],-0.212,Awake
[21:40:08.064],-0.204,Awake
[21:40:08.068],-0.196,Awake
[21:40:08.072],-0.196,Awake
[21:40:08.076],-0.188,Awake
[21:40:08.080],-0.18,Awake
[21:40:08.084],-0.173,Awake
[21:40:08.088],-0.165,Awake
[21:40:08.092],-0.165,Awake
[21:40:08.096],-0.173,Awake
[21:40:08.100],-0.173,Awake
[21:40:08.104],-0.18,Awake
[21:40:08.108],-0.196,Awake
[21:40:08.112],-0.204,Awake
[21:40:08.116],-0.212,Awake
[21:40:08.120],-0.22,Awake
[21:40:08.124],-0.22,Awake
[21:40:08.128],-0.22,Awake
[21:40:08.132],-0.235,Awake
[21:40:08.136],-0.243,Awake
[21:40:08.140],-0.267,Awake
[21:40:08.144],-0.282,Awake
[21:40:08.148],-0.282,Awake
[21:40:08.152],-0.29,Awake
[21:40:08.156],-0.29,Awake
[21:40:08.160],-0.29,Awake
[21:40:08.164],-0.29,Awake
[21:40:08.168],-0.29,Awake
[21:40:08.172],-0.29,Awake
[21:40:08.176],-0.298,Awake
[21:40:08.180],-0.29,Awake
[21:40:08.184],-0.29,Awake
[21:40:08.188],-0.29,Awake
[21:40:08.192],-0.29,Awake
[21:40:08.196],-0.29,Awake
[21:40:08.200],-0.29,Awake
[21:40:08.204],-0.29,Awake
[21:40:08.208],-0.29,Awake
[21:40:08.212],-0.259,Awake
[21:40:08.216],-0.18,Awake
[21:40:08.220],-0.024,Awake
[21:40:08.224],0.227,Awake
[21:40:08.228],0.58,Awake
[21:40:08.232],0.996,Awake
[21:40:08.236],0.996,Awake
[21:40:08.240],0.996,Awake
[21:40:08.244],0.996,Awake
[21:40:08.248],0.996,Awake
[21:40:08.252],0.894,Awake
[21:40:08.256],0.212,Awake
[21:40:08.260],-0.384,Awake
[21:40:08.264],-0.714,Awake
[21:40:08.268],-0.784,Awake
[21:40:08.272],-0.698,Awake
[21:40:08.276],-0.557,Awake
[21:40:08.280],-0.463,Awake
[21:40:08.284],-0.408,Awake
[21:40:08.288],-0.4,Awake
[21:40:08.292],-0.416,Awake
[21:40:08.296],-0.431,Awake
[21:40:08.300],-0.439,Awake
[21:40:08.304],-0.439,Awake
[21:40:08.308],-0.431,Awake
[21:40:08.312],-0.424,Awake
[21:40:08.316],-0.416,Awake
[21:40:08.320],-0.416,Awake
[21:40:08.324],-0.416,Awake
[21:40:08.328],-0.416,Awake
[21:40:08.332],-0.408,Awake
[21:40:08.336],-0.4,Awake
[21:40:08.340],-0.4,Awake
[21:40:08.344],-0.4,Awake
[21:40:08.348],-0.392,Awake
[21:40:08.352],-0.392,Awake
[21:40:08.356],-0.392,Awake
[21:40:08.360],-0.392,Awake
[21:40:08.364],-0.384,Awake
[21:40:08.368],-0.376,Awake
[21:40:08.372],-0.376,Awake
[21:40:08.376],-0.369,Awake
[21:40:08.380],-0.361,Awake
[21:40:08.384],-0.361,Awake
[21:40:08.388],-0.361,Awake
[21:40:08.392],-0.361,Awake
[21:40:08.396],-0.361,Awake
[21:40:08.400],-0.353,Awake
[21:40:08.404],-0.345,Awake
[21:40:08.408],-0.345,Awake
[21:40:08.412],-0.345,Awake
[21:40:08.416],-0.345,Awake
[21:40:08.420],-0.337,Awake
[21:40:08.424],-0.337,Awake
[21:40:08.428],-0.329,Awake
[21:40:08.432],-0.322,Awake
[21:40:08.436],-0.314,Awake
[21:40:08.440],-0.306,Awake
[21:40:08.444],-0.298,Awake
[21:40:08.448],-0.298,Awake
[21:40:08.452],-0.29,Awake
[21:40:08.456],-0.29,Awake
[21:40:08.460],-0.282,Awake
[21:40:08.464],-0.267,Awake
[21:40:08.468],-0.259,Awake
[21:40:08.472],-0.251,Awake
[21:40:08.476],-0.243,Awake
[21:40:08.480],-0.227,Awake
[21:40:08.484],-0.212,Awake
[21:40:08.488],-0.196,Awake
[21:40:08.492],-0.188,Awake
[21:40:08.496],-0.173,Awake
[21:40:08.500],-0.165,Awake
[21:40:08.504],-0.165,Awake
[21:40:08.508],-0.165,Awake
[21:40:08.512],-0.165,Awake
[21:40:08.516],-0.157,Awake
[21:40:08.520],-0.157,Awake
[21:40:08.524],-0.157,Awake
[21:40:08.528],-0.157,Awake
[21:40:08.532],-0.149,Awake
[21:40:08.536],-0.141,Awake
[21:40:08.540],-0.149,Awake
[21:40:08.544],-0.157,Awake
[21:40:08.548],-0.157,Awake
[21:40:08.552],-0.173,Awake
[21:40:08.556],-0.18,Awake
[21:40:08.560],-0.196,Awake
[21:40:08.564],-0.196,Awake
[21:40:08.568],-0.204,Awake
[21:40:08.572],-0.22,Awake
[21:40:08.576],-0.235,Awake
[21:40:08.580],-0.243,Awake
[21:40:08.584],-0.259,Awake
[21:40:08.588],-0.275,Awake
[21:40:08.592],-0.282,Awake
[21:40:08.596],-0.298,Awake
[21:40:08.600],-0.298,Awake
[21:40:08.604],-0.298,Awake
[21:40:08.608],-0.298,Awake
[21:40:08.612],-0.29,Awake
[21:40:08.616],-0.29,Awake
[21:40:08.620],-0.29,Awake
[21:40:08.624],-0.298,Awake
[21:40:08.628],-0.29,Awake
[21:40:08.632],-0.29,Awake
[21:40:08.636],-0.29,Awake
[21:40:08.640],-0.29,Awake
[21:40:08.644],-0.298,Awake
[21:40:08.648],-0.29,Awake
[21:40:08.652],-0.29,Awake
[21:40:08.656],-0.29,Awake
[21:40:08.660],-0.29,Awake
[21:40:08.664],-0.29,Awake
[21:40:08.668],-0.29,Awake
[21:40:08.672],-0.29,Awake
[21:40:08.676],-0.282,Awake
[21:40:08.680],-0.282,Awake
[21:40:08.684],-0.282,Awake
[21:40:08.688],-0.29,Awake
[21:40:08.692],-0.29,Awake
[21:40:08.696],-0.29,Awake
[21:40:08.700],-0.282,Awake
[21:40:08.704],-0.275,Awake
[21:40:08.708],-0.275,Awake
[21:40:08.712],-0.267,Awake
[21:40:08.716],-0.267,Awake
[21:40:08.720],-0.267,Awake
[21:40:08.724],-0.267,Awake
[21:40:08.728],-0.259,Awake
[21:40:08.732],-0.251,Awake
[21:40:08.736],-0.251,Awake
[21:40:08.740],-0.251,Awake
[21:40:08.744],-0.259,Awake
[21:40:08.748],-0.251,Awake
[21:40:08.752],-0.243,Awake
[21:40:08.756],-0.243,Awake
[21:40:08.760],-0.243,Awake
[21:40:08.764],-0.243,Awake
[21:40:08.768],-0.243,Awake
[21:40:08.772],-0.243,Awake
[21:40:08.776],-0.251,Awake
[21:40:08.780],-0.251,Awake
[21:40:08.784],-0.243,Awake
[21:40:08.788],-0.243,Awake
[21:40:08.792],-0.235,Awake
[21:40:08.796],-0.227,Awake
[21:40:08.800],-0.22,Awake
[21:40:08.804],-0.22,Awake
